CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID PRICE,ASK PRICE,ASK QTY,STRIKE PRICE,BID QTY,BID PRICE,ASK PRICE,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,-,-,-,-,-,-,-,-,180.30,"4,875","14,550.00","4,875",813.70,"1,259.30","4,875",-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,239.45,"4,875","14,600.00","4,875",921.45,"1,376.30","4,875",-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,234.25,"4,875","14,650.00","4,875",966.15,"1,426.15","4,875",-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,234.25,"4,875","14,700.00","4,875","1,008.90","1,481.05","4,875",-,-,-,-,-,-,
-,-,-,-,-,-,-,-,-,-,-,"14,750.00","4,875","1,056.30","1,547.25","4,875",-,-,-,-,-,-,
-,-,-,-,-,-,-,-,-,-,-,"14,800.00","4,875","1,089.25","1,591.30","4,875",-,-,-,-,-,-,
-,-,-,-,-,-,-,-,-,-,-,"14,850.00","4,875","1,133.40","1,657.50","4,875",-,-,-,-,-,-,
-,-,-,-,-,-,-,-,-,-,-,"14,900.00","4,875","1,191.65","1,701.80","4,875",-,-,-,-,-,-,
-,-,-,-,-,-,-,-,-,-,-,"14,950.00","4,875","1,240.95","1,767.90","4,875",-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,100.85,"4,875","15,000.00","4,875","1,286.05","1,671.95","4,875",-,-,-,-,-,-,
,-,-,-,-,-,-,-,-,100.85,"4,875","15,050.00","4,875","1,310.25","1,727.10","4,875",-,-,-,-,-,-,
